Time(s)	TrafficType	Size(Bytes)	numb_flow
137.275	video	250	1
137.277	video	145	1
137.282	video	51	1
137.288	gaming	126	2
137.294	video	43	1
137.297	video	104	1
137.3	video	67	1
137.309	gaming	119	1
137.313	video	65	1
137.315	video	50	1
137.319	video	174	1
137.327	video	147	1
137.331	video	47	1
137.335	video	73	1
137.343	gaming	117	2
137.344	video	46	1
137.344	voip	15	1
137.345	voip	15	2
137.347	video	65	1
137.351	video	40	1
137.354	video	44	1
137.359	video	239	1
137.367	gaming	109	1
137.37	video	73	1
137.387	gaming	128	2
137.437	gaming	94	2
137.439	gaming	159	1
137.47	video	57	1
137.484	video	250	1
137.487	video	58	1
137.491	video	103	1
137.495	video	250	1
137.496	gaming	123	2
137.497	video	47	1
137.503	gaming	120	1
137.503	voip	40	1
137.504	voip	15	2
137.508	video	250	1
137.509	video	86	1
137.515	video	169	1
137.518	video	51	1
137.529	video	59	1
137.53	voip	40	1
137.532	video	43	1
137.536	video	54	1
137.54	video	93	1
137.548	gaming	199	2
137.552	video	62	1
137.556	voip	40	1
137.557	video	57	1
137.559	video	40	1
137.562	video	65	1
137.563	gaming	102	1
137.565	video	47	1
137.568	video	89	1
137.582	voip	40	1
137.598	gaming	122	2
137.608	voip	40	1
137.618	gaming	88	1
137.635	voip	40	1
137.656	gaming	86	2
137.661	voip	40	1
137.664	voip	15	2
137.669	video	250	1
137.671	gaming	104	1
137.672	video	60	1
137.676	video	57	1
137.681	video	250	1
137.684	video	79	1
137.687	voip	40	1
137.697	video	43	1
137.704	video	211	1
137.706	video	51	1
137.71	video	81	1
137.713	voip	40	1
137.719	video	40	1
137.723	video	97	1
137.724	gaming	147	2
137.725	video	70	1
137.738	gaming	130	1
137.739	video	43	1
137.74	voip	40	1
137.742	video	147	1
137.744	video	43	1
137.75	video	250	1
137.753	video	194	1
137.759	video	46	1
137.763	video	93	1
137.766	voip	40	1
137.767	video	110	1
137.779	gaming	252	2
137.792	gaming	198	1
137.793	voip	40	1
137.818	voip	40	1
137.824	voip	15	2
137.841	gaming	168	2
137.844	voip	40	1
137.849	gaming	168	1
137.867	video	56	1
137.871	video	76	1
137.871	voip	40	1
137.876	video	66	1
137.878	video	41	1
137.882	video	250	1
137.886	video	60	1
137.891	video	53	1
137.897	voip	40	1
137.9	video	250	1
137.902	gaming	213	1
137.905	video	250	1
137.906	gaming	99	2
137.907	video	57	1
137.909	video	56	1
137.916	video	60	1
137.92	video	250	1
137.922	video	49	1
137.923	voip	40	1
137.925	video	64	1
137.929	video	166	1
137.934	video	99	1
137.936	video	45	1
137.939	video	74	1
137.943	video	55	1
137.949	voip	40	1
137.958	gaming	158	1
137.969	gaming	74	2
137.976	voip	40	1
137.984	voip	15	2
138.002	voip	40	1
138.013	gaming	154	1
138.025	gaming	143	2
138.028	voip	40	1
138.045	video	250	1
138.048	video	63	1
138.053	video	250	1
138.054	voip	40	1
138.055	video	91	1
138.057	video	42	1
138.065	video	46	1
138.069	gaming	107	1
138.072	video	250	1
138.073	video	49	1
138.077	video	44	1
138.079	gaming	100	2
138.081	voip	40	1
138.09	video	58	1
138.093	video	109	1
138.097	video	67	1
138.104	video	90	1
138.107	voip	40	1
138.112	video	250	1
138.117	video	178	1
138.123	gaming	76	1
138.13	video	250	1
138.131	video	121	1
138.133	voip	40	1
138.136	video	250	1
138.138	gaming	154	2
138.145	video	250	1
138.146	voip	15	2
138.147	video	74	1
138.159	voip	40	1
138.177	gaming	134	1
138.185	voip	40	1
138.208	gaming	150	2
138.212	voip	40	1
138.236	gaming	110	1
138.238	voip	40	1
138.246	video	84	1
138.256	video	217	1
138.257	video	56	1
138.262	video	70	1
138.264	voip	40	1
138.267	video	250	1
138.272	gaming	107	2
138.277	video	62	1
138.282	video	81	1
138.289	video	250	1
138.29	video	67	1
138.291	voip	40	1
138.294	video	52	1
138.296	gaming	137	1
138.3	video	47	1
138.305	video	250	1
138.306	voip	15	2
138.307	video	50	1
138.311	video	69	1
138.313	video	49	1
138.317	voip	40	1
138.321	video	76	1
138.324	gaming	120	2
138.328	video	49	1
138.332	video	48	1
138.338	video	80	1
138.343	voip	40	1
138.351	video	114	1
138.353	gaming	169	1
138.369	voip	40	1
138.375	gaming	166	2
138.395	voip	40	1
138.415	gaming	130	1
138.421	voip	15	1
138.431	gaming	96	2
138.45	video	56	1
138.454	video	250	1
138.456	video	80	1
138.458	video	60	1
138.461	video	46	1
138.464	voip	15	2
138.465	video	43	1
138.469	gaming	189	1
138.475	video	192	1
138.487	video	142	1
138.493	gaming	180	2
138.498	video	44	1
138.503	video	52	1
138.516	video	111	1
138.524	gaming	107	1
138.53	video	250	1
138.534	video	75	1
138.538	video	111	1
138.541	video	59	1
138.545	video	148	1
138.546	gaming	138	2
138.55	video	164	1
138.555	video	68	1
138.562	video	54	1
138.569	video	79	1
138.581	gaming	116	1
138.581	voip	15	1
138.605	gaming	104	2
138.624	voip	15	2
138.643	gaming	138	1
138.669	video	44	1
138.672	gaming	263	2
138.673	video	42	1
138.678	video	206	1
138.683	video	44	1
138.696	video	44	1
138.699	video	45	1
138.703	video	51	1
138.706	gaming	142	1
138.707	video	121	1
138.718	video	40	1
138.727	video	58	1
138.732	video	40	1
138.734	gaming	122	2
138.741	voip	15	1
138.743	video	97	1
138.748	video	250	1
138.751	video	250	1
138.754	video	250	1
138.757	video	148	1
138.759	gaming	205	1
138.759	video	56	1
138.762	video	107	1
138.767	video	59	1
138.772	video	250	1
138.784	voip	15	2
138.786	gaming	145	2
138.811	gaming	205	1
138.84	gaming	149	2
138.867	gaming	143	1
138.871	video	160	1
138.874	video	107	1
138.876	video	60	1
138.883	video	244	1
138.886	video	51	1
138.893	video	78	1
138.901	voip	15	1
138.903	video	78	1
138.906	gaming	125	2
138.907	video	42	1
138.91	video	50	1
138.913	video	67	1
138.916	video	53	1
138.918	gaming	223	1
138.92	video	50	1
138.932	video	78	1
138.944	voip	15	2
138.945	video	138	1
138.95	video	67	1
138.954	video	75	1
138.957	video	74	1
138.958	gaming	78	2
138.96	video	82	1
138.972	video	63	1
138.976	video	66	1
138.977	gaming	131	1
139.016	gaming	75	2
139.041	gaming	155	1
139.061	voip	15	1
139.069	gaming	140	2
139.076	video	51	1
139.088	video	47	1
139.091	gaming	165	1
139.092	video	118	1
139.098	video	140	1
139.104	voip	15	2
139.106	video	179	1
139.111	video	86	1
139.114	video	41	1
139.116	gaming	158	2
139.117	video	43	1
139.129	video	61	1
139.135	video	48	1
139.141	video	47	1
139.144	video	78	1
139.148	video	137	1
139.15	gaming	179	1
139.151	video	41	1
139.162	video	47	1
139.169	video	59	1
139.171	gaming	173	2
139.173	video	212	1
139.176	video	117	1
139.19	video	250	1
139.197	video	250	1
139.204	gaming	247	1
139.223	gaming	231	2
139.223	voip	15	1
139.264	gaming	140	1
139.264	voip	15	2
139.281	gaming	130	2
139.297	video	250	1
139.3	video	250	1
139.302	video	48	1
139.307	video	90	1
139.31	video	50	1
139.314	gaming	106	1
139.323	video	144	1
139.325	video	50	1
139.328	video	43	1
139.331	video	114	1
139.336	video	71	1
139.338	gaming	153	2
139.34	video	219	1
139.342	video	41	1
139.352	video	47	1
139.356	video	77	1
139.362	video	74	1
139.365	video	59	1
139.37	video	84	1
139.372	video	42	1
139.377	gaming	94	1
139.378	video	67	1
139.381	voip	15	1
139.382	video	41	1
139.403	gaming	119	2
139.424	voip	15	2
139.434	gaming	136	1
139.459	gaming	121	2
139.482	video	79	1
139.496	video	250	1
139.504	gaming	105	1
139.505	video	77	1
139.51	video	64	1
139.514	video	133	1
139.515	gaming	85	2
139.516	video	43	1
139.524	video	178	1
139.527	video	71	1
139.529	video	57	1
139.541	voip	15	1
139.543	video	172	1
139.545	video	63	1
139.553	gaming	76	1
139.559	video	250	1
139.561	video	40	1
139.569	video	124	1
139.572	gaming	190	2
139.574	video	77	1
139.579	video	250	1
139.584	voip	15	2
139.587	video	49	1
139.59	video	40	1
139.597	video	82	1
139.603	video	250	1
139.617	gaming	117	2
139.618	gaming	88	1
139.677	gaming	116	2
139.682	gaming	149	1
139.701	video	45	1
139.702	voip	15	1
139.706	video	93	1
139.711	video	102	1
139.723	video	47	1
139.733	video	57	1
139.735	gaming	104	1
139.736	gaming	126	2
139.741	video	112	1
139.744	voip	15	2
139.746	video	175	1
139.756	video	71	1
139.762	video	71	1
139.769	video	133	1
139.772	video	54	1
139.785	gaming	165	1
139.787	video	143	1
139.788	video	74	1
139.793	video	60	1
139.795	video	58	1
139.802	gaming	152	2
139.806	video	142	1
139.81	video	47	1
139.815	video	250	1
139.817	video	53	1
139.822	video	250	1
139.846	gaming	165	1
139.857	gaming	131	2
139.861	voip	15	1
139.898	gaming	105	1
139.904	voip	15	2
139.909	gaming	107	2
139.921	video	92	1
139.923	video	93	1
139.928	video	210	1
139.939	video	45	1
139.949	video	59	1
139.95	gaming	89	1
139.955	video	250	1
139.963	video	110	1
139.965	video	92	1
139.967	gaming	206	2
139.969	video	74	1
139.973	video	250	1
139.975	video	45	1
139.982	video	65	1
139.987	video	59	1
139.99	video	46	1
139.993	video	43	1
140.003	video	49	1
140.007	video	68	1
140.009	video	67	1
140.013	gaming	169	1
140.014	video	67	1
140.018	video	178	1
140.021	gaming	182	2
140.022	voip	15	1
140.064	voip	15	2
140.07	gaming	65	1
140.081	gaming	226	2
140.117	video	53	1
140.121	video	40	1
140.127	gaming	194	2
140.129	video	182	1
140.131	video	158	1
140.134	video	96	1
140.14	gaming	107	1
140.14	video	48	1
140.153	video	52	1
140.158	video	228	1
140.161	video	107	1
140.163	video	40	1
140.168	video	72	1
140.171	video	46	1
140.178	video	52	1
140.182	video	56	1
140.182	voip	15	1
140.184	gaming	116	2
140.189	video	60	1
140.191	gaming	131	1
140.201	video	43	1
140.205	video	76	1
140.208	video	52	1
140.211	video	78	1
140.215	video	119	1
140.224	voip	15	2
140.241	gaming	121	2
140.267	gaming	151	1
140.302	gaming	101	2
140.314	video	40	1
140.32	video	67	1
140.323	video	61	1
140.332	video	63	1
140.334	gaming	134	1
140.339	video	45	1
140.341	voip	15	1
140.346	video	113	1
140.351	video	250	1
140.357	gaming	148	2
140.363	video	250	1
140.365	video	58	1
140.368	video	170	1
140.37	video	40	1
140.374	video	82	1
140.376	video	44	1
140.384	voip	15	2
140.386	gaming	91	1
140.389	video	41	1
140.392	video	168	1
140.394	video	68	1
140.399	video	250	1
140.403	video	250	1
140.406	video	40	1
140.41	video	58	1
140.416	gaming	158	2
140.437	gaming	140	1
140.479	gaming	125	2
140.499	gaming	275	1
140.501	voip	15	1
140.51	video	50	1
140.515	video	59	1
140.518	video	56	1
140.53	video	42	1
140.534	gaming	177	2
140.543	video	131	1
140.544	voip	15	2
140.546	video	45	1
140.549	gaming	149	1
140.55	video	40	1
140.553	video	75	1
140.558	video	83	1
140.562	video	250	1
140.564	video	54	1
140.569	video	250	1
140.572	video	64	1
140.576	video	250	1
140.583	video	42	1
140.586	gaming	212	2
140.587	video	68	1
140.596	video	47	1
140.602	video	55	1
140.611	gaming	196	1
140.614	video	73	1
140.624	video	94	1
140.642	gaming	70	2
140.661	voip	15	1
140.671	gaming	186	1
140.697	gaming	130	2
140.704	voip	15	2
140.724	video	65	1
140.727	video	122	1
140.731	gaming	143	1
140.739	video	50	1
140.743	gaming	195	2
140.744	video	52	1
140.748	video	181	1
140.753	video	46	1
140.76	video	54	1
140.765	video	91	1
140.77	video	60	1
140.774	video	54	1
140.78	video	64	1
140.782	video	58	1
140.786	video	40	1
140.788	gaming	182	1
140.8	video	201	1
140.802	gaming	177	2
140.813	video	250	1
140.82	video	250	1
140.821	voip	15	1
140.822	video	42	1
140.834	video	52	1
140.846	video	97	1
140.847	gaming	118	1
140.849	video	104	1
140.854	gaming	203	2
140.864	voip	15	2
140.903	gaming	102	1
140.918	gaming	191	2
140.948	video	48	1
140.951	video	48	1
140.955	video	44	1
140.96	video	210	1
140.966	video	58	1
140.969	video	83	1
140.976	gaming	144	1
140.977	gaming	139	2
140.978	video	53	1
140.981	voip	15	1
140.991	video	62	1
140.995	video	136	1
141	video	250	1
141.004	video	46	1
141.01	video	41	1
141.021	video	40	1
141.024	voip	15	2
141.028	video	48	1
141.031	gaming	261	2
141.033	video	231	1
141.038	video	250	1
141.042	video	49	1
141.043	gaming	118	1
141.055	video	111	1
141.058	video	158	1
141.06	video	43	1
141.079	gaming	155	2
141.098	gaming	204	1
141.136	gaming	146	2
141.141	voip	15	1
141.148	gaming	96	1
141.161	video	129	1
141.166	video	227	1
141.169	video	62	1
141.172	video	133	1
141.182	video	63	1
141.184	voip	15	2
141.191	gaming	198	2
141.193	video	90	1
141.2	gaming	185	1
141.203	video	250	1
141.205	video	48	1
141.208	video	152	1
141.211	video	100	1
141.216	video	102	1
141.22	video	72	1
141.222	video	41	1
141.23	video	49	1
141.233	video	54	1
141.236	video	69	1
141.242	video	102	1
141.244	video	43	1
141.248	gaming	114	1
141.257	video	57	1
141.261	gaming	162	2
141.262	video	50	1
141.301	voip	15	1
141.311	gaming	249	2
141.316	gaming	147	1
141.344	voip	15	2
141.363	video	99	1
141.365	video	43	1
141.368	gaming	185	1
141.369	video	57	1
141.377	gaming	155	2
141.38	video	43	1
141.385	video	55	1
141.39	video	124	1
141.394	video	150	1
141.406	video	97	1
141.41	video	55	1
141.413	video	57	1
141.417	video	43	1
141.42	gaming	86	1
141.421	video	52	1
141.423	video	40	1
141.427	gaming	135	2
141.428	video	45	1
141.429	video	47	1
141.433	video	66	1
141.445	video	64	1
141.453	video	41	1
141.456	video	60	1
141.461	voip	15	1
141.469	video	44	1
141.47	gaming	77	1
141.483	gaming	77	2
141.504	voip	40	2
141.521	gaming	174	1
141.53	voip	40	2
141.542	gaming	123	2
141.556	voip	40	2
141.569	video	66	1
141.579	gaming	266	1
141.58	video	90	1
141.583	voip	40	2
141.591	video	91	1
141.597	video	250	1
141.602	gaming	137	2
141.603	video	41	1
141.609	voip	40	2
141.613	video	100	1
141.615	video	40	1
141.621	voip	15	1
141.625	gaming	83	1
141.629	video	224	1
141.631	video	40	1
141.635	voip	40	2
141.643	video	69	1
141.655	gaming	132	2
141.656	video	40	1
141.661	voip	15	2
141.663	video	50	1
141.669	video	46	1
141.676	video	47	1
141.679	gaming	271	1
141.68	video	98	1
141.685	video	53	1
141.69	video	104	1
141.693	video	73	1
141.696	video	57	1
141.7	video	128	1
141.714	gaming	136	2
141.729	gaming	74	1
141.767	gaming	114	2
141.781	gaming	137	1
141.782	voip	40	1
141.801	video	250	1
141.809	video	200	1
141.809	voip	40	1
141.816	gaming	101	2
141.821	video	250	1
141.821	voip	15	2
141.823	video	143	1
141.832	gaming	181	1
141.834	voip	40	1
141.835	video	110	1
141.838	video	119	1
141.843	video	250	1
141.844	video	41	1
141.849	video	42	1
141.858	video	215	1
141.86	voip	40	1
141.862	video	60	1
141.865	video	58	1
141.867	gaming	106	2
141.876	video	41	1
141.878	video	42	1
141.881	gaming	91	1
141.885	video	77	1
141.886	voip	40	1
141.889	video	89	1
141.894	video	112	1
141.898	video	41	1
141.902	video	100	1
141.905	video	63	1
141.913	voip	40	1
141.922	gaming	168	2
141.931	gaming	132	1
141.939	voip	40	1
141.965	voip	40	1
141.981	voip	15	2
141.988	gaming	142	2
141.99	gaming	125	1
141.991	voip	40	1
142.005	video	40	1
142.017	video	59	1
142.018	voip	40	1
142.027	video	78	1
142.039	video	70	1
142.042	video	147	1
142.044	voip	40	1
142.046	video	250	1
142.048	gaming	201	2
142.05	video	52	1
142.053	video	47	1
142.059	gaming	150	1
142.06	video	58	1
142.063	video	51	1
142.066	video	91	1
142.069	video	189	1
142.07	voip	40	1
142.072	video	46	1
142.078	video	61	1
142.084	video	65	1
142.09	video	44	1
142.096	voip	40	1
142.1	video	206	1
142.11	gaming	160	2
142.111	video	82	1
142.116	video	181	1
142.122	gaming	117	1
142.122	voip	40	1
142.127	video	46	1
142.141	voip	40	2
142.149	voip	40	1
142.168	voip	40	2
142.174	gaming	183	2
142.175	voip	40	1
142.189	gaming	93	1
142.194	voip	40	2
142.201	voip	40	1
142.22	voip	40	2
142.228	video	107	1
142.229	voip	40	1
142.232	gaming	150	2
142.235	video	183	1
142.238	video	117	1
142.244	video	56	1
142.246	voip	40	2
142.248	gaming	116	1
142.254	voip	40	1
142.256	video	250	1
142.264	video	64	1
142.272	voip	40	2
142.276	video	49	1
142.279	video	52	1
142.28	voip	40	1
142.286	video	250	1
142.288	gaming	73	2
142.297	video	46	1
142.299	voip	40	2
142.3	video	51	1
142.302	gaming	109	1
142.305	video	55	1
142.306	voip	40	1
142.311	video	77	1
142.315	video	77	1
142.325	voip	40	2
142.326	video	81	1
142.332	voip	40	1
142.339	video	97	1
142.342	video	44	1
142.345	gaming	107	2
142.346	video	56	1
142.351	video	64	1
142.351	voip	40	2
142.354	video	51	1
142.359	voip	40	1
142.362	gaming	140	1
142.377	voip	40	2
142.385	voip	40	1
142.4	gaming	201	2
142.404	voip	40	2
142.411	voip	40	1
142.415	gaming	184	1
142.43	voip	40	2
142.437	voip	40	1
142.447	gaming	156	2
142.454	video	76	1
142.456	voip	40	2
142.457	video	46	1
142.462	video	250	1
142.463	voip	40	1
142.464	video	41	1
142.467	gaming	107	1
142.467	video	47	1
142.473	video	250	1
142.475	video	44	1
142.478	video	47	1
142.481	video	115	1
142.482	voip	40	2
142.49	video	250	1
142.49	voip	40	1
142.5	video	93	1
142.503	gaming	208	2
142.509	voip	40	2
142.511	video	127	1
142.515	video	49	1
142.516	voip	40	1
142.527	video	250	1
142.533	gaming	111	1
142.535	voip	40	2
142.539	video	212	1
142.542	voip	40	1
142.546	video	250	1
142.55	video	117	1
142.559	video	127	1
142.561	voip	40	2
142.568	voip	40	1
142.57	gaming	133	2
142.571	video	50	1
142.575	video	89	1
142.582	gaming	142	1
142.587	voip	40	2
142.595	voip	40	1
142.613	voip	40	2
142.621	voip	40	1
142.628	gaming	126	2
142.639	gaming	104	1
142.64	voip	40	2
142.647	voip	40	1
142.666	voip	40	2
142.673	voip	40	1
142.676	video	250	1
142.677	video	60	1
142.684	video	41	1
142.692	video	82	1
142.693	voip	40	2
142.697	video	62	1
142.7	voip	40	1
142.704	gaming	135	1
142.71	video	75	1
142.712	gaming	170	2
142.713	video	65	1
142.716	video	73	1
142.718	voip	40	2
142.722	video	54	1
142.726	video	79	1
142.727	voip	40	1
142.732	video	43	1
142.737	video	54	1
142.742	video	249	1
142.745	voip	40	2
142.752	voip	40	1
142.754	video	115	1
142.759	video	209	1
142.761	video	56	1
142.762	gaming	80	1
142.764	video	137	1
142.771	voip	40	2
142.777	video	165	1
142.778	voip	40	1
142.779	video	50	1
142.785	gaming	130	2
142.791	video	78	1
142.797	voip	40	2
142.804	voip	40	1
142.819	gaming	246	1
142.823	voip	40	2
142.831	voip	40	1
142.838	gaming	198	2
142.849	voip	40	2
142.857	voip	40	1
142.876	voip	40	2
142.883	voip	40	1
142.891	video	55	1
142.895	video	44	1
142.901	video	41	1
142.902	voip	40	2
142.904	gaming	179	1
142.905	video	82	1
142.909	gaming	186	2
142.91	video	50	1
142.911	voip	40	1
142.912	video	65	1
142.915	video	53	1
142.921	video	49	1
142.924	video	45	1
142.928	voip	40	2
142.932	video	55	1
142.935	video	101	1
142.936	voip	40	1
142.938	video	79	1
142.943	video	88	1
142.946	video	57	1
142.954	voip	40	2
142.958	video	70	1
142.962	voip	40	1
142.965	video	91	1
142.966	gaming	96	1
142.968	gaming	132	2
142.969	video	104	1
142.973	video	48	1
142.981	video	250	1
142.982	voip	15	2
142.988	voip	40	1
142.989	video	64	1
143.013	gaming	89	1
143.014	voip	40	1
143.023	gaming	159	2
143.041	voip	40	1
143.064	gaming	152	1
143.067	voip	40	1
143.083	gaming	149	2
143.09	video	131	1
143.092	video	47	1
143.093	voip	40	1
143.105	video	40	1
143.109	video	44	1
143.116	video	209	1
143.118	gaming	109	1
143.119	voip	40	1
143.12	video	85	1
143.123	video	50	1
143.126	video	65	1
143.135	video	58	1
143.137	video	44	1
143.14	voip	15	2
143.145	video	132	1
143.145	voip	40	1
143.15	video	45	1
143.151	gaming	65	2
143.155	video	250	1
143.156	video	90	1
143.168	video	54	1
143.173	video	250	1
143.174	voip	40	1
143.175	gaming	75	1
143.176	video	41	1
143.181	video	41	1
143.185	video	217	1
143.193	video	60	1
143.198	voip	40	1
143.2	gaming	155	2
143.224	voip	40	1
143.23	gaming	252	1
143.247	gaming	133	2
143.25	voip	15	1
143.291	gaming	160	1
143.293	video	42	1
143.3	voip	15	2
143.302	video	145	1
143.308	gaming	152	2
143.309	video	123	1
143.312	video	41	1
143.317	video	44	1
143.325	video	83	1
143.333	video	76	1
143.345	gaming	138	1
143.346	video	78	1
143.351	video	76	1
143.354	video	56	1
143.357	gaming	124	2
143.358	video	83	1
143.37	video	166	1
143.374	video	202	1
143.378	video	54	1
143.391	video	42	1
143.394	video	47	1
143.399	video	58	1
143.403	gaming	148	1
143.404	video	116	1
143.41	voip	15	1
143.412	video	69	1
143.415	gaming	170	2
143.417	video	93	1
143.452	gaming	142	1
143.46	voip	15	2
143.465	gaming	133	2
143.517	video	50	1
143.519	gaming	170	1
143.523	video	250	1
143.526	gaming	279	2
143.527	video	124	1
143.539	video	143	1
143.543	video	250	1
143.553	video	41	1
143.563	video	42	1
143.567	video	79	1
143.57	voip	15	1
143.571	video	40	1
143.573	gaming	148	1
143.576	video	184	1
143.588	gaming	103	2
143.588	video	47	1
143.593	video	174	1
143.603	video	129	1
143.606	video	116	1
143.608	video	57	1
143.62	video	48	1
