Time(s)	TrafficType	Size(Bytes)
78.5234	ftp	536	
78.5281	ftp	536	
78.5328	ftp	536	
78.5352	gaming	243	
78.5399	ftp	536	
78.5446	ftp	536	
78.5494	ftp	536	
78.5541	ftp	536	
78.5588	ftp	536	
78.5635	ftp	536	
78.5682	ftp	536	
78.573	ftp	536	
78.5777	ftp	536	
78.5824	ftp	536	
78.5871	ftp	536	
78.5918	ftp	536	
78.5924	voip	15	
78.5971	ftp	536	
78.6018	ftp	536	
78.6066	ftp	536	
78.6113	ftp	536	
78.616	ftp	536	
78.6207	ftp	536	
78.6222	gaming	138	
78.627	ftp	536	
78.6317	ftp	536	
78.6364	ftp	536	
78.6411	ftp	536	
78.6458	ftp	536	
78.6506	ftp	536	
78.652	video	122	
78.6528	video	48	
78.6575	ftp	536	
78.6622	ftp	536	
78.667	ftp	536	
78.6678	video	53	
78.6725	ftp	536	
78.6772	ftp	536	
78.682	ftp	536	
78.6834	video	123	
78.6845	video	88	
78.6853	video	41	
78.69	ftp	536	
78.6947	ftp	536	
78.6994	ftp	536	
78.7003	video	49	
78.7015	gaming	99	
78.7062	ftp	536	
78.7109	ftp	536	
78.7156	ftp	536	
78.7168	video	91	
78.7189	video	203	
78.7236	ftp	536	
78.7283	ftp	536	
78.733	ftp	536	
78.735	video	189	
78.7357	video	41	
78.737	video	111	
78.7418	ftp	536	
78.7465	ftp	536	
78.7512	ftp	536	
78.7524	video	92	
78.7534	video	80	
78.7546	video	89	
78.7593	ftp	536	
78.764	ftp	536	
78.7688	ftp	536	
78.7712	video	250	
78.7759	ftp	536	
78.7806	ftp	536	
78.7853	ftp	536	
78.7861	video	40	
78.7885	video	250	
78.7899	gaming	118	
78.7946	ftp	536	
78.7993	ftp	536	
78.8041	ftp	536	
78.8054	video	113	
78.8101	ftp	536	
78.8148	ftp	536	
78.8196	ftp	536	
78.8209	video	111	
78.8256	ftp	536	
78.8303	ftp	536	
78.835	ftp	536	
78.8356	voip	15	
78.8403	ftp	536	
78.845	ftp	536	
78.8498	ftp	536	
78.8545	ftp	536	
78.8592	ftp	536	
78.8639	ftp	536	
78.866	gaming	201	
78.8707	ftp	536	
78.8754	ftp	536	
78.8801	ftp	536	
78.8848	ftp	536	
78.8896	ftp	536	
78.8943	ftp	536	
78.899	ftp	536	
78.9037	ftp	536	
78.9084	ftp	536	
78.9132	ftp	536	
78.9179	ftp	536	
78.9226	ftp	536	
78.9273	ftp	536	
78.932	ftp	536	
78.9368	ftp	536	
78.9384	gaming	157	
78.9394	video	70	
78.9407	video	106	
78.9419	video	98	
78.9466	ftp	536	
78.9514	ftp	536	
78.9522	video	47	
78.9531	video	61	
78.9542	video	81	
78.9589	ftp	536	
78.9597	video	47	
78.9644	ftp	536	
78.9657	gaming	109	
78.9665	video	45	
78.9677	video	89	
78.9684	video	43	
78.9693	video	52	
78.974	ftp	536	
78.9748	video	44	
78.9756	video	41	
78.9763	video	41	
78.9772	video	56	
78.9777	voip	15	
78.9885	gaming	116	
78.9893	video	43	
78.9918	video	250	
78.9925	video	41	
78.9938	video	110	
78.9952	video	114	
79.0435	gaming	90	
79.1254	gaming	150	
79.1309	video	40	
79.1317	video	48	
79.1417	voip	15	
79.1425	video	44	
79.1432	video	40	
79.1456	video	250	
79.1469	video	106	
79.1482	video	104	
79.149	video	43	
79.1547	video	78	
79.1611	gaming	155	
79.1667	video	52	
79.1684	video	160	
79.1739	video	45	
79.1748	video	53	
79.1756	video	47	
79.1766	video	69	
79.1777	video	86	
79.188	video	51	
79.1895	gaming	135	
79.1903	video	51	
79.1928	video	250	
79.1935	video	42	
79.2278	gaming	98	
79.2566	voip	15	
79.3424	video	45	
79.353	video	86	
79.3587	video	71	
79.3694	gaming	107	
79.3705	video	85	
79.3714	video	54	
79.3723	video	59	
79.3825	video	46	
79.3894	video	220	
79.395	video	46	
79.4012	gaming	131	
79.4036	video	250	
79.406	video	250	
79.4074	video	115	
79.4098	video	250	
79.4107	video	59	
79.4226	video	250	
79.4235	video	64	
79.4252	gaming	150	
79.4257	voip	15	
79.4371	video	194	
79.4384	video	99	
79.4401	video	169	
79.4409	video	44	
79.5179	gaming	130	
79.5651	ftp	13400	
79.5953	video	181	
79.5962	video	58	
79.597	video	44	
79.5986	gaming	146	
79.6096	video	145	
79.6104	video	40	
79.6208	video	70	
79.6358	video	44	
79.6367	video	65	
79.6375	video	44	
79.6399	video	250	
79.6408	video	52	
79.6416	video	43	
79.6421	voip	15	
79.6444	gaming	232	
79.6455	video	79	
79.6479	video	250	
79.6547	video	202	
79.6556	video	59	
79.6564	video	55	
79.6574	video	62	
79.6591	gaming	158	
79.6645	video	41	
79.6747	video	40	
79.7277	gaming	83	
79.7991	voip	15	
79.8096	gaming	82	
79.8199	video	51	
79.8306	video	102	
79.8459	video	92	
79.852	video	114	
79.867	video	52	
79.8687	gaming	156	
79.8696	video	60	
79.8804	video	121	
79.8814	video	62	
79.8828	video	126	
79.8837	video	63	
79.8845	video	45	
79.8917	video	250	
79.8926	video	56	
79.8942	gaming	150	
79.8961	video	189	
79.8972	video	76	
79.898	video	49	
79.9033	voip	15	
79.9095	video	133	
79.9108	video	113	
79.9118	video	74	
79.9132	video	115	
79.9526	gaming	152	
80.0482	gaming	102	
80.0632	video	42	
80.0784	video	77	
80.0794	video	72	
80.0803	video	61	
80.0815	video	91	
80.0828	video	110	
80.085	video	220	
80.0859	video	56	
80.0876	gaming	165	
80.0976	voip	15	
80.0985	video	54	
80.0996	video	94	
80.1021	video	250	
80.1181	video	174	
80.1191	video	76	
80.1203	video	95	
80.1214	video	90	
80.123	video	137	
80.124	gaming	72	
80.1248	video	46	
80.1256	video	45	
80.128	video	250	
80.1289	video	55	
80.1776	gaming	139	
80.2741	video	210	
80.2747	voip	15	
80.2755	video	45	
80.2816	gaming	122	
80.2875	video	88	
80.293	video	47	
80.2944	video	125	
80.2952	video	49	
80.2962	video	63	
80.297	video	42	
80.2978	video	53	
80.2993	video	128	
80.3017	video	250	
80.3041	video	250	
80.3049	video	46	
80.3115	gaming	174	
80.317	video	53	
80.3178	video	45	
80.3188	video	66	
80.3196	video	44	
80.3251	video	51	
80.3263	video	94	
80.3282	video	183	
80.3436	gaming	100	
80.3821	voip	40	
80.4257	gaming	86	
80.4265	voip	40	
80.456	video	175	
80.4615	voip	40	
80.4628	video	115	
80.4638	video	67	
80.4709	video	250	
80.4719	video	72	
80.4778	gaming	93	
80.4786	voip	40	
80.4794	video	45	
80.4946	video	78	
80.5048	video	41	
80.5056	voip	40	
80.5112	video	61	
80.5168	video	63	
80.5193	video	250	
80.5248	voip	40	
80.5319	gaming	250	
80.5328	video	55	
80.5336	video	50	
80.5344	video	41	
80.5356	video	101	
80.5364	video	43	
80.5377	video	106	
80.5385	video	52	
80.5394	video	53	
80.5402	video	50	
80.541	voip	40	
80.5417	voip	40	
80.5482	gaming	163	
80.5631	voip	40	
80.6205	voip	40	
80.6504	gaming	151	
80.6559	voip	40	
80.663	video	250	
80.6686	video	46	
80.6803	video	229	
80.6862	video	96	
80.6869	voip	40	
80.6878	video	47	
80.6949	video	250	
80.6959	video	71	
80.697	video	80	
80.703	gaming	104	
80.7037	voip	40	
80.7061	video	250	
80.7086	video	250	
80.7094	video	48	
80.7101	voip	40	
80.7116	video	125	
80.7131	video	132	
80.728	video	40	
80.7293	gaming	111	
80.73	voip	40	
80.7308	video	45	
80.7322	video	118	
80.733	video	42	
80.7349	video	188	
80.7374	video	250	
80.7445	video	250	
80.75	voip	40	
80.7831	voip	40	
80.7855	gaming	243	
80.7863	voip	40	
80.787	voip	40	
80.7884	gaming	125	
80.7893	video	58	
80.7903	video	61	
80.791	voip	40	
80.7957	ftp	130704	
80.7965	video	42	
80.7973	video	45	
80.798	video	40	
80.8005	video	250	
80.8012	voip	40	
80.8023	video	81	
80.8035	video	92	
80.8048	gaming	108	
80.8055	video	40	
80.8067	video	97	
80.8075	voip	40	
80.8088	video	106	
80.8099	video	90	
80.8108	video	60	
80.8133	video	250	
80.814	voip	40	
80.8149	video	63	
80.8164	video	122	
80.8178	gaming	123	
80.819	video	100	
80.8203	video	106	
80.821	voip	40	
80.8218	video	48	
80.8226	video	42	
80.8234	voip	40	
80.8241	voip	40	
80.8253	gaming	99	
80.8261	voip	40	
80.8268	voip	40	
80.8276	video	43	
80.8289	gaming	100	
80.8296	video	45	
80.8306	video	60	
80.8353	ftp	536	
80.8365	video	97	
80.8372	voip	40	
80.8392	video	186	
80.8399	video	43	
80.8411	video	86	
80.842	video	64	
80.8428	voip	40	
80.8444	video	147	
80.8456	video	101	
80.8477	video	44	
80.8521	gaming	100	
80.8529	video	50	
80.8556	voip	40	
80.8571	video	75	
80.8628	video	60	
80.8695	video	98	
80.8724	video	119	
80.8818	voip	40	
80.8844	video	155	
80.8917	video	183	
80.8935	video	65	
80.9024	gaming	137	
80.9059	video	51	
80.908	voip	40	
80.9343	voip	40	
80.9474	gaming	139	
80.9605	voip	40	
80.9867	voip	40	
81.0059	video	56	
81.0109	video	250	
81.012	gaming	85	
81.013	voip	40	
81.0143	video	119	
81.0224	video	121	
81.0243	video	44	
81.0281	video	76	
81.0316	video	42	
81.0354	video	80	
81.0414	ftp	536	
81.0462	ftp	536	
81.0478	video	149	
81.0485	voip	40	
81.0495	video	71	
81.0542	ftp	536	
81.059	ftp	536	
81.0637	ftp	536	
81.0684	ftp	536	
81.0693	video	55	
81.0702	video	65	
81.075	ftp	536	
81.0797	ftp	536	
81.0844	ftp	536	
81.0891	ftp	536	
81.0904	gaming	102	
81.0914	video	72	
81.0921	voip	40	
81.0931	video	65	
81.0978	ftp	536	
81.1025	ftp	536	
81.1072	ftp	536	
81.112	ftp	536	
81.1139	video	188	
81.1186	ftp	536	
81.1233	ftp	536	
81.128	ftp	536	
81.1328	ftp	536	
81.1344	video	146	
81.1359	video	141	
81.1367	video	42	
81.1414	ftp	536	
81.1461	ftp	536	
81.1509	ftp	536	
81.1556	ftp	536	
81.1563	voip	40	
81.1583	video	194	
81.1593	video	65	
81.164	ftp	536	
81.1687	ftp	536	
81.1734	ftp	536	
81.1781	ftp	536	
81.1829	ftp	536	
81.1876	ftp	536	
81.1923	ftp	536	
81.197	ftp	536	
81.1978	voip	40	
81.2003	gaming	256	
81.205	ftp	536	
81.2097	ftp	536	
81.2144	ftp	536	
81.2191	ftp	536	
81.2239	ftp	536	
81.2286	ftp	536	
81.2333	ftp	536	
81.238	ftp	536	
81.2388	voip	40	
81.2435	ftp	536	
81.2482	ftp	536	
81.2529	ftp	536	
81.2576	ftp	536	
81.2624	ftp	536	
81.2671	ftp	536	
81.2718	ftp	536	
81.2765	ftp	536	
81.2773	voip	40	
81.282	ftp	536	
81.2867	ftp	536	
81.2914	ftp	536	
81.2962	ftp	536	
81.298	gaming	170	
81.3027	ftp	536	
81.3074	ftp	536	
81.3121	ftp	536	
81.3168	ftp	536	
81.3216	ftp	536	
81.3263	ftp	536	
81.331	ftp	536	
81.3357	ftp	536	
81.3365	voip	40	
81.3412	ftp	536	
81.3459	ftp	536	
81.3506	ftp	536	
81.3553	ftp	536	
81.3562	video	51	
81.3569	video	41	
81.3579	video	67	
81.3626	ftp	536	
81.3674	ftp	536	
81.3721	ftp	536	
81.3768	ftp	536	
81.3792	video	250	
81.3801	video	61	
81.3826	video	250	
81.3873	ftp	536	
81.392	ftp	536	
81.3967	ftp	536	
81.4015	ftp	536	
81.4022	voip	40	
81.4031	video	57	
81.4042	video	90	
81.4066	video	239	
81.4113	ftp	536	
81.416	ftp	536	
81.4208	ftp	536	
81.4255	ftp	536	
81.4266	gaming	88	
81.4274	video	50	
81.4322	ftp	536	
81.4369	ftp	536	
81.4416	ftp	536	
81.4463	ftp	536	
81.4477	video	113	
81.4501	video	250	
81.4508	video	41	
81.4516	voip	40	
81.4563	ftp	536	
81.461	ftp	536	
81.4658	ftp	536	
81.4705	ftp	536	
81.4714	video	59	
81.4738	video	250	
81.4748	video	70	
81.4795	ftp	536	
81.4842	ftp	536	
81.489	ftp	536	
81.4937	ftp	536	
81.4945	video	50	
81.497	video	250	
81.4979	video	66	
81.5026	ftp	536	
81.5074	ftp	536	
81.5121	ftp	536	
81.5168	ftp	536	
81.5176	video	51	
81.5184	voip	40	
81.5231	ftp	536	
81.5278	ftp	536	
81.5325	ftp	536	
81.5373	ftp	536	
81.542	ftp	536	
81.5467	ftp	536	
81.5514	ftp	536	
81.5561	ftp	536	
81.5576	gaming	130	
81.5623	ftp	536	
81.5671	ftp	536	
81.5718	ftp	536	
81.5765	ftp	536	
81.5772	voip	40	
81.582	ftp	536	
81.5867	ftp	536	
81.5914	ftp	536	
81.5961	ftp	536	
81.6008	ftp	536	
81.6056	ftp	536	
81.6103	ftp	536	
81.615	ftp	536	
81.6158	voip	40	
81.6205	ftp	536	
81.6252	ftp	536	
81.6299	ftp	536	
81.6346	ftp	536	
81.6394	ftp	536	
81.6441	ftp	536	
81.6488	ftp	536	
81.6535	ftp	536	
81.6582	ftp	536	
81.6595	gaming	100	
81.6602	voip	40	
81.6649	ftp	536	
81.6697	ftp	536	
81.6744	ftp	536	
81.6791	ftp	536	
81.6838	ftp	536	
81.6885	ftp	536	
81.6895	video	63	
81.6919	video	250	
81.6966	ftp	536	
81.7014	ftp	536	
81.7061	ftp	536	
81.7068	voip	40	
81.7091	video	225	
81.7138	ftp	536	
81.7185	ftp	536	
81.7232	ftp	536	
81.7248	gaming	149	
81.7273	video	250	
81.732	ftp	536	
81.7367	ftp	536	
81.7414	ftp	536	
81.7425	video	79	
81.7432	voip	40	
81.744	video	44	
81.7488	ftp	536	
81.7535	ftp	536	
81.7582	ftp	536	
81.759	video	49	
81.7601	video	82	
81.7611	video	72	
81.7658	ftp	536	
81.7706	ftp	536	
81.7753	ftp	536	
81.776	voip	40	
81.7768	video	43	
81.7815	ftp	536	
81.7862	ftp	536	
81.791	ftp	536	
81.7957	ftp	536	
81.8004	ftp	536	
81.8051	ftp	536	
81.8076	video	250	
81.8092	gaming	149	
81.8105	video	108	
81.8117	video	102	
81.8125	voip	40	
81.8172	ftp	536	
81.8219	ftp	536	
81.8266	ftp	536	
81.828	video	122	
81.8328	ftp	536	
81.8375	ftp	536	
81.8422	ftp	536	
81.8432	video	71	
81.844	voip	40	
81.8487	ftp	536	
81.8534	ftp	536	
81.8581	ftp	536	
81.8592	video	79	
81.8602	video	68	
81.8649	ftp	536	
81.8696	ftp	536	
81.8743	ftp	536	
81.8759	gaming	141	
81.8766	voip	40	
81.8775	video	50	
81.8785	video	82	
81.8799	video	112	
81.8846	ftp	536	
81.8893	ftp	536	
81.8901	voip	40	
81.8948	ftp	536	
81.8995	ftp	536	
81.9042	ftp	536	
81.9089	ftp	536	
81.9137	ftp	536	
81.9184	ftp	536	
81.9191	voip	40	
81.9239	ftp	536	
81.925	gaming	86	
81.9297	ftp	536	
81.9344	ftp	536	
81.9391	ftp	536	
81.9399	voip	40	
81.9446	ftp	536	
81.9493	ftp	536	
81.954	ftp	536	
81.9588	ftp	536	
81.9599	video	93	
81.9607	voip	40	
81.9654	ftp	536	
81.9678	video	245	
81.9688	gaming	71	
81.9697	video	60	
81.9722	video	250	
81.9736	video	124	
81.976	video	250	
81.9768	video	49	
81.9793	video	250	
81.98	voip	40	
81.9902	voip	40	
81.996	video	78	
81.9967	video	41	
81.9984	gaming	149	
81.9991	video	42	
81.9999	video	41	
82.0007	video	50	
82.0018	video	78	
82.0025	video	40	
82.005	video	250	
82.0074	video	250	
82.0082	voip	40	
82.0136	voip	40	
82.0238	video	44	
82.0248	video	66	
82.0262	gaming	122	
82.0278	video	150	
82.038	voip	40	
82.0718	voip	40	
82.1017	gaming	143	
82.1025	voip	40	
82.1285	video	250	
82.134	voip	40	
82.1348	video	47	
82.1457	video	126	
82.1559	video	42	
82.1574	gaming	141	
82.1582	voip	40	
82.1606	video	250	
82.1661	video	40	
82.1685	video	250	
82.1698	video	102	
82.1706	video	55	
82.1715	video	47	
82.1769	voip	40	
82.1826	video	71	
82.1836	video	71	
82.1939	video	46	
82.1951	video	94	
82.1965	gaming	122	
82.1972	voip	40	
82.1991	video	177	
82.2046	video	43	
82.2148	voip	40	
82.2171	video	234	
82.2279	video	117	
82.2289	video	73	
82.2298	video	54	
82.2312	gaming	124	
82.2319	voip	40	
82.2799	voip	40	
82.3239	gaming	143	
82.3436	voip	40	
82.3821	voip	40	
82.398	video	164	
82.3989	video	62	
82.3997	video	43	
82.4004	voip	40	
82.4022	gaming	167	
82.4141	video	250	
82.415	video	54	
82.4158	video	49	
82.4167	video	64	
82.4184	video	162	
82.4193	video	54	
82.4201	video	49	
82.4226	video	250	
82.4233	voip	40	
82.4241	voip	40	
82.4304	gaming	149	
82.4406	video	41	
82.4415	video	58	
82.4424	video	51	
82.4431	voip	40	
82.4441	video	68	
82.4453	video	98	
82.4464	video	78	
82.4471	video	41	
82.4566	ftp	6968	
82.4627	video	128	
82.4682	voip	40	
82.4831	video	41	
82.4926	ftp	6432	
82.5032	gaming	96	
82.504	voip	40	
82.5228	ftp	5360	
82.5512	ftp	2680	
82.5566	voip	40	
82.5661	ftp	3216	
82.5721	gaming	109	
82.5776	voip	40	
82.5823	ftp	9648	
82.5972	voip	40	
82.5992	video	194	
82.6049	video	66	
82.6105	video	56	
82.6175	gaming	234	
82.623	voip	40	
82.6237	video	45	
82.6309	video	250	
82.632	video	81	
82.6327	video	42	
82.6352	video	250	
82.6359	voip	40	
82.6461	video	43	
82.6477	video	139	
82.6497	video	200	
82.6505	video	49	
82.6519	gaming	111	
82.6529	video	70	
82.6536	voip	40	
82.663	ftp	8040	
82.6638	voip	40	
82.6693	video	43	
82.6717	video	250	
82.6732	video	133	
82.674	video	43	
82.6748	video	48	
82.6756	video	40	
82.6905	voip	40	
82.6919	gaming	120	
82.6929	video	73	
82.7306	ftp	2680	
82.7361	voip	40	
82.7503	ftp	1072	
82.755	ftp	2144	
82.7605	voip	40	
82.7616	gaming	93	
82.79	ftp	2144	
82.8002	voip	40	
82.8049	ftp	4824	
82.834	voip	40	
82.8395	video	51	
82.8404	video	52	
82.8507	video	56	
82.852	gaming	107	
82.8622	voip	40	
82.8632	video	79	
82.864	video	45	
82.8648	video	46	
82.8657	video	54	
82.867	video	106	
82.8678	video	50	
82.8686	video	42	
82.8698	video	95	
82.8706	video	48	
82.8713	voip	40	
82.876	ftp	29480	
82.8773	video	103	
82.8789	gaming	142	
82.8796	voip	40	
82.8843	ftp	536	
82.8856	video	102	
82.887	video	122	
82.8878	video	44	
82.8901	video	233	
82.8911	video	74	
82.8958	ftp	536	
82.8966	voip	40	
82.9013	ftp	536	
82.9027	video	126	
82.9074	ftp	536	
82.9122	ftp	536	
82.9169	ftp	536	
82.9178	video	62	
82.9225	ftp	536	
82.9273	ftp	536	
82.932	ftp	536	
82.9331	gaming	88	
82.9339	voip	40	
82.9386	ftp	536	
82.9433	ftp	536	
82.948	ftp	536	
82.9527	ftp	536	
82.9575	ftp	536	
82.9622	ftp	536	
82.9669	ftp	536	
82.9716	ftp	536	
82.9763	ftp	536	
82.9811	ftp	536	
82.9858	ftp	536	
82.9865	voip	40	
82.9913	ftp	536	
82.996	ftp	536	
83.0007	ftp	536	
83.0054	ftp	536	
83.0101	ftp	536	
83.0149	ftp	536	
83.0164	gaming	135	
83.0171	voip	40	
83.0218	ftp	536	
83.0266	ftp	536	
83.0313	ftp	536	
83.036	ftp	536	
83.0407	ftp	536	
83.0415	voip	40	
83.0462	ftp	536	
83.0509	ftp	536	
83.0556	ftp	536	
83.0581	video	250	
83.0593	video	96	
83.064	ftp	536	
83.0648	video	47	
83.0695	ftp	536	
83.0704	video	59	
83.0712	voip	40	
83.0727	gaming	137	
83.0735	video	41	
83.0744	video	59	
83.0752	video	48	
83.0799	ftp	536	
83.0823	video	250	
83.0848	video	250	
83.0895	ftp	536	
83.0902	voip	40	
83.091	video	40	
83.0934	video	250	
83.095	video	148	
83.0958	voip	40	
83.097	video	100	
83.0978	video	43	
83.1002	video	250	
83.1049	ftp	536	
83.1073	gaming	245	
83.1121	ftp	536	
83.1168	ftp	536	
83.1175	voip	40	
83.1197	video	218	
83.1208	video	86	
83.1217	video	50	
83.1236	video	194	
83.1247	video	78	
83.1254	voip	40	
83.1302	ftp	536	
83.1349	ftp	536	
83.1396	ftp	536	
83.1443	ftp	536	
83.174	gaming	116	
83.1748	voip	40	
83.185	voip	40	
83.1917	gaming	205	
83.1972	voip	40	
83.2029	video	64	
83.2036	video	42	
83.2051	video	129	
83.2113	video	128	
83.2131	video	174	
83.2186	voip	40	
83.2255	video	219	
83.2318	gaming	146	
83.2332	video	116	
83.2387	video	46	
83.2394	voip	40	
83.25	video	89	
83.2525	video	250	
83.2627	video	50	
83.2635	voip	40	
83.274	video	79	
83.2764	video	250	
83.2876	gaming	163	
83.29	video	250	
83.3002	video	43	
83.301	voip	40	
83.3112	video	44	
83.3122	video	64	
83.3224	video	45	
83.3244	video	197	
83.3346	voip	40	
83.3355	video	57	
83.3461	gaming	98	
83.3469	voip	40	
83.3571	voip	40	
83.3767	voip	40	
83.3875	gaming	118	
83.4026	video	56	
83.4033	voip	40	
83.408	ftp	24120	
83.4128	ftp	536	
83.4136	video	45	
83.4183	ftp	536	
83.4207	video	250	
83.4222	video	139	
83.427	ftp	536	
83.4278	video	45	
83.4325	ftp	536	
83.4332	voip	40	
83.438	ftp	536	
83.4392	video	100	
83.4439	ftp	536	
83.4463	video	245	
83.451	ftp	536	
83.4522	gaming	90	
83.4534	video	101	
83.4581	ftp	536	
83.4591	video	68	
83.4599	voip	40	
83.4606	video	44	
83.4654	ftp	536	
83.4701	ftp	536	
83.4725	video	250	
83.4749	video	250	
83.4797	ftp	536	
83.481	video	115	
83.4821	video	79	
83.4868	ftp	536	
83.4876	voip	40	
83.4923	ftp	536	
83.497	ftp	536	
83.498	video	71	
83.4988	video	51	
83.5036	ftp	536	
83.5083	ftp	536	
83.5096	gaming	112	
83.5105	video	62	
83.5113	voip	40	
83.5124	video	89	
83.5171	ftp	536	
83.5196	video	250	
83.5243	ftp	536	
83.5253	video	71	
83.53	ftp	536	
83.5347	ftp	536	
83.5355	voip	40	
83.5402	ftp	536	
83.5449	ftp	536	
83.5496	ftp	536	
83.5544	ftp	536	
83.5591	ftp	536	
83.5598	voip	40	
83.5646	ftp	536	
83.5656	gaming	75	
83.5703	ftp	536	
83.575	ftp	536	
83.5798	ftp	536	
83.5845	ftp	536	
83.5852	voip	40	
83.5899	ftp	536	
83.5947	ftp	536	
83.5994	ftp	536	
83.6041	ftp	536	
83.6088	ftp	536	
83.6096	voip	40	
83.6143	ftp	536	
83.6151	video	42	
83.616	video	66	
83.6207	ftp	536	
83.6216	video	48	
83.6263	ftp	536	
83.6275	video	102	
83.6289	gaming	121	
83.6336	ftp	536	
83.6345	video	58	
83.6393	ftp	536	
83.64	voip	40	
83.6447	ftp	536	
83.6472	video	250	
83.6519	ftp	536	
83.6566	ftp	536	
83.6613	ftp	536	
83.6624	video	75	
83.6632	video	50	
83.6653	video	215	
83.6701	ftp	536	
83.6748	ftp	536	
83.6772	video	245	
83.6779	voip	40	
83.679	video	86	
83.6838	ftp	536	
83.6885	ftp	536	
83.6894	video	60	
83.6918	video	250	
83.6932	gaming	117	
83.6979	ftp	536	
83.7026	ftp	536	
83.7034	voip	40	
83.7043	video	60	
83.709	ftp	536	
83.7137	ftp	536	
83.7145	video	40	
83.7166	video	204	
83.7186	video	195	
83.7233	ftp	536	
83.728	ftp	536	
83.7287	voip	40	
83.7301	video	119	
83.7309	video	45	
83.7356	ftp	536	
83.7404	ftp	536	
83.7412	video	54	
83.7459	ftp	536	
83.7507	ftp	536	
83.752	gaming	108	
83.7527	voip	40	
83.7574	ftp	536	
83.7622	ftp	536	
83.7669	ftp	536	
83.7716	ftp	536	
83.7723	voip	40	
83.7771	ftp	536	
83.7818	ftp	536	
83.7865	ftp	536	
83.7912	ftp	536	
83.7959	ftp	536	
83.8007	ftp	536	
83.8054	ftp	536	
83.8059	voip	15	
83.8107	ftp	536	
83.8154	ftp	536	
83.8166	gaming	103	
83.8214	ftp	536	
83.8261	ftp	536	
83.8308	ftp	536	
83.8355	ftp	536	
83.8364	video	55	
83.8371	video	40	
83.8419	ftp	536	
83.8466	ftp	536	
83.849	video	250	
83.8503	video	109	
83.855	ftp	536	
83.8598	ftp	536	
83.8622	video	248	
83.8669	ftp	536	
83.8716	ftp	536	
83.8725	video	63	
83.8773	ftp	536	
83.882	ftp	536	
83.8831	video	83	
83.8843	gaming	97	
83.8867	video	250	
83.8878	video	85	
83.8926	ftp	536	
83.8973	ftp	536	
83.8981	video	49	
83.9005	video	250	
83.9052	ftp	536	
83.91	ftp	536	
83.9108	video	48	
83.9116	video	48	
83.9163	ftp	536	
83.921	ftp	536	
83.9231	video	206	
83.9245	video	114	
83.9258	gaming	108	
83.9305	ftp	536	
83.9352	ftp	536	
